comment,ross_order,dmw_product,ross_code,qty,same_next_day,date,week,qty_day,achieved,qty_aft,achieved_1,qty_nght,achieved_2,kg_sht,planned_totals,act_totals,sheets_per_hour,spm,c_wires
,WIP,R500L5.6-Coils,CW500L5.6,,N,2025-06-24,26,,11840.0,,9548.0,,,1000.0,0.0,21388.0,,,
,WIP,R500L5.6-Coils,CW500L5.6,,N,2025-06-25,26,,7870.0,,7555.0,,,1000.0,0.0,15425.0,,,
,WIP,R500L5.6-Coils,CW500L5.6,,N,2025-06-26,26,,18290.0,,,,,1000.0,0.0,18290.0,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-06-26,26,,,,13685.0,,,1000.0,0.0,13685.0,,,
,,,,,N,2025-06-27,26,,16010.0,,,,,1000.0,0.0,16010.0,,,
,,,,,N,2025-06-28,26,,6030.0,,11640.0,,,1000.0,0.0,17670.0,,,
,,,,,N,2025-06-29,27,,18595.0,,,,,1000.0,0.0,18595.0,,,
,,,,,N,2025-06-30,27,,5715.0,,20230.0,,,1000.0,0.0,25945.0,,,
,,,,,N,2025-07-01,27,,7957.0,,18650.0,,,1000.0,0.0,26607.0,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-07-02,27,,10025.0,,12355.0,,,1000.0,0.0,22380.0,,,
,,,,,N,2025-07-03,27,,10007.0,,18495.0,,,1000.0,0.0,28502.0,,,
,,,,,N,2025-07-04,27,,11871.0,,32552.0,,,1000.0,0.0,44423.0,,,
,,,,,N,2025-07-05,27,,,,,,,1000.0,0.0,0.0,,,
,,,,,N,2025-07-06,28,,,,,,,1000.0,0.0,0.0,,,
,,,,,N,2025-07-07,28,,6190.0,,16648.0,,,1000.0,0.0,22838.0,,,
,,,,,N,2025-07-08,28,,2326.0,,18710.0,,,,,,,,
,,,,,N,2025-07-09,28,,1755.0,,,,,,,,,,
6.5/7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-07-09,28,,4020.0,,14365.0,,,,,,,,
,,,,,N,2025-07-10,28,,6230.0,,13335.0,,,,,,,,
,,,,,N,2025-07-11,28,,8365.0,,12815.0,,,,,,,,
,,,,,N,2025-07-12,28,,8415.0,,10175.0,,,,,,,,
,,,,,N,2025-07-13,29,,,,,,,,,,,,
,,,,,N,2025-07-14,29,,,,,,,,,,,,
,,,,,N,2025-07-15,29,,,,6150.0,,,,,,,,
,,,,,N,2025-07-16,29,,8545.0,,14645.0,,,,,,,,
,,,,,N,2025-07-17,29,,6305.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-07-17,29,,2160.0,,16925.0,,,,,,,,
,,,,,N,2025-07-18,29,,,,2030.0,,,,,,,,
,,,,,N,2025-07-19,29,,,,,,,,,,,,
,,,,,N,2025-07-20,30,,,,,,,,,,,,
,,,,,N,2025-07-21,30,,,,15260.0,,,,,,,,
,,,,,N,2025-07-22,30,,20796.0,,18475.0,,,,,,,,
,,,,,N,2025-07-23,30,,11740.0,,20865.0,,,,,,,,
Rework on hold dia5.6Galv,WIP,COILGW5.0,COILGW5,12000.0,N,2025-07-24,30,,,,5430.0,,,,,,,,
,,,,,N,2025-07-25,30,,,,,,,,,,,,
,,,,,N,2025-07-26,30,,,,735.0,,,,,,,,
,,,,,N,2025-07-27,31,,,,970.0,,,,,,,,
,,,,,N,2025-07-28,31,,,,,,,,,,,,
,,,,,N,2025-07-29,31,,,,,,,,,,,,
,,,,,N,2025-07-30,31,,,,,,,,,,,,
,,,,,N,2025-07-31,31,,,,,,,,,,,,
,,,,,N,2025-08-01,31,,,,985.0,,,,,,,,
5.5mm C12D,WIP,R500L4.5-Coils,CW500L4.5,45000.0,N,2025-08-02,31,,6190.0,,,,,,,,,,
,,,,,N,2025-08-03,32,,6090.0,,,,,,,,,,
,,,,,N,2025-08-04,32,,8970.0,,9425.0,,,,,,,,
,,,,,N,2025-08-05,32,,10681.0,,1460.0,,,,,,,,
,,,,,N,2025-08-06,32,,3215.0,,,,,,,,,,
5.5mm C12D,WIP,R500L4.5-Coils,CW500L4.5,51000.0,S,2025-08-06,32,,,,9523.0,,,,,,,,
,,,,,N,2025-08-07,32,,9375.0,,9235.0,,,,,,,,
,,,,,N,2025-08-08,32,,5855.0,,,,,,,,,,
6.5mm C12D,WIP,R500L5.0-Coils,CW500L5,9000.0,S,2025-08-08,32,,3300.0,,6995.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,,S,2025-08-08,32,,,,8315.0,,,,,,,,
,,,,,N,2025-08-09,32,,8275.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-08-09,32,,10215.0,,20638.0,,,,,,,,
,,,,,N,2025-08-10,33,,6395.0,,,,,,,,,,
,,,,,N,2025-08-11,33,,4585.0,,,,,,,,,,
5.5mm C12D,WIP,R500L4.5-Coils,CW500L4.5,,S,2025-08-11,33,,6250.0,,,,,,,,,,
,,,,,N,2025-08-12,33,,10730.0,,1550.0,,,,,,,,
5.5mm C12D,WIP,R500L4.5-Coils,CW500L4.5,10800.0,S,2025-08-12,33,,,,2485.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,,S,2025-08-12,33,,,,12360.0,,,,,,,,
,,,,,N,2025-08-13,33,,8370.0,,,,,,,,,,
5.5mm C12D,WIP,R500L4.5-Coils,CW500L4.5,,S,2025-08-13,33,,5550.0,,4105.0,,,,,,,,
,,,,,N,2025-08-14,33,,970.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,,S,2025-08-14,33,,11785.0,,18380.0,,,,,,,,
,,,,,N,2025-08-15,33,,20315.0,,12535.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-08-15,33,,,,4155.0,,,,,,,,
,,,,,N,2025-08-16,33,,,,,,,,,,,,
,,,,,N,2025-08-17,34,,,,,,,,,,,,
,,,,,N,2025-08-18,34,,9780.0,,21035.0,,,,,,,,
,,,,,N,2025-08-19,34,,16645.0,,16740.0,,,,,,,,
,,,,,N,2025-08-20,34,,18855.0,,20750.0,,,,,,,,
,,,,,N,2025-08-21,34,,14510.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-08-21,34,,8265.0,,,,,,,,,,
,,,,,N,2025-08-22,34,,14555.0,,,,,,,,,,
,,,,,N,2025-08-23,34,,22945.0,,6281.0,,,,,,,,
,,,,,N,2025-08-24,35,,2130.0,,,,,,,,,,
8.0mm C12D,WIP,Unknown,CW500L7.05,24000.0,S,2025-08-24,35,,20663.0,,,,,,,,,,
,,,,,N,2025-08-25,35,,8300.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,,S,2025-08-25,35,,14560.0,,14605.0,,,,,,,,
dia7.05 fr Dwg2,WIP,Unknown,CW500L6.30,,S,2025-08-25,35,,,,2105.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,,N,2025-08-26,35,,20920.0,,22945.0,,,,,,,,
,,,,,N,2025-08-27,35,,2070.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-08-27,35,,20790.0,,8390.0,,,,,,,,
,,,,,N,2025-08-28,35,,,,,,,,,,,,
,,,,,N,2025-08-29,35,,10260.0,,16665.0,,,,,,,,
,,,,,N,2025-08-30,35,,2125.0,,,,,,,,,,
,,,,,N,2025-08-31,36,,,,,,,,,,,,
,,,,,N,2025-09-01,36,,,,,,,,,,,,
,,,,,N,2025-09-02,36,,20133.0,,1975.0,,,,,,,,
,,,,,N,2025-09-03,36,,20700.0,,20285.0,,,,,,,,
,,,,,N,2025-09-04,36,,4010.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-09-04,36,,12735.0,,9663.0,,,,,,,,
,,,,,N,2025-09-05,36,,18660.0,,18114.0,,,,,,,,
,,,,,N,2025-09-06,36,,,,,,,,,,,,
,,,,,N,2025-09-07,37,,,,,,,,,,,,
,,,,,N,2025-09-08,37,,,,,,,,,,,,
,,,,,N,2025-09-09,37,,,,,,,,,,,,
,,,,,N,2025-09-10,37,,19142.0,,18811.0,,,,,,,,
,,,,,N,2025-09-11,37,,4260.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-09-11,37,,8416.0,,,,,,,,,,
,,,,,N,2025-09-12,37,,,,2020.0,,,,,,,,
,,,,,N,2025-09-13,37,,,,,,,,,,,,
,,,,,N,2025-09-14,38,,,,,,,,,,,,
,,,,,N,2025-09-15,38,,,,,,,,,,,,
,,,,,N,2025-09-16,38,,,,,,,,,,,,
,,,,,N,2025-09-17,38,,14485.0,,16125.0,,,,,,,,
,,,,,N,2025-09-18,38,,23355.0,,22439.0,,,,,,,,
,,,,,N,2025-09-19,38,,22934.0,,22280.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-09-20,38,,8310.0,,22350.0,,,,,,,,
,,,,,N,2025-09-21,39,,14385.0,,20373.0,,,,,,,,
,,,,,N,2025-09-22,39,,20345.0,,16206.0,,,,,,,,
,,,,,N,2025-09-23,39,,18170.0,,17485.0,,,,,,,,
,,,,,N,2025-09-24,39,,1700.0,,,,,,,,,,
,,,,,N,2025-09-25,39,,,,,,,,,,,,
,,,,,N,2025-09-26,39,,,,,,,,,,,,
,,,,,N,2025-09-27,39,,7085.0,,,,,,,,,,
,,,,,N,2025-09-28,40,,,,,,,,,,,,
,,,,,N,2025-09-29,40,,,,,,,,,,,,
,,,,,N,2025-09-30,40,,,,,,,,,,,,
,,,,,N,2025-10-01,40,,,,,,,,,,,,
,,,,,N,2025-10-02,40,,,,,,,,,,,,
,,,,,N,2025-10-03,40,,,,,,,,,,,,
,,,,,N,2025-10-04,40,,,,,,,,,,,,
,,,,,N,2025-10-05,41,,,,,,,,,,,,
,,,,,N,2025-10-06,41,,,,,,,,,,,,
,,,,,N,2025-10-07,41,,,,,,,,,,,,
Rework on hold dia5.6Galv,WIP,COILGW5.0,COILGW5,12000.0,N,2025-10-08,41,,,,3046.0,,,,,,,,
,,,,,N,2025-10-09,41,,,,,,,,,,,,
,,,,,N,2025-10-10,41,,1650.0,,3348.0,,,,,,,,
,,,,,N,2025-10-11,41,,3123.0,,4282.0,,,,,,,,
,,,,,N,2025-10-12,42,,1748.0,,,,,,,,,,
Rework on hold R500L5.6Blk,WIP,COILGW5.0,COILGW5,6000.0,N,2025-10-13,42,,,,6399.0,,,,,,,,
,,,,,N,2025-10-14,42,,6446.0,,837.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-10-14,42,,,,13111.0,,,,,,,,
,,,,,N,2025-10-15,42,,,,21966.0,,,,,,,,
Rework on hold R500L5.0/5.60/4.88Blk,WIP,R500L4.0-Coils,CW500L4,20000.0,N,2025-10-16,42,,2260.0,,,,,,,,,,
Rework on hold R500L4.0/4.5Blk,WIP,R500L3.15-Coils,CW500L3.15,9000.0,S,2025-10-16,42,,,,3021.0,,,,,,,,
Rework on hold R500L5.0/5.60/4.88Blk,WIP,R500L4.0-Coils,CW500L4,,N,2025-10-17,42,,2195.0,,3320.0,,,,,,,,
,,,,,N,2025-10-18,42,,2112.0,,1015.0,,,,,,,,
,,,,,N,2025-10-19,43,,,,2262.0,,,,,,,,
,,,,,N,2025-10-20,43,,,,,,,,,,,,
,,,,,N,2025-10-21,43,,,,1003.0,,,,,,,,
,,,,,N,2025-10-22,43,,,,,,,,,,,,
,,,,,N,2025-10-23,43,,,,1009.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-10-24,43,,12954.0,,,,,,,,,,
,,,,,N,2025-10-25,43,,15172.0,,14402.0,,,,,,,,
,,,,,N,2025-10-26,44,,,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-10-27,44,,17019.0,,21411.0,,,,,,,,
,,,,,N,2025-10-28,44,,15039.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-10-29,44,,,,23778.0,,,,,,,,
,,,,,N,2025-10-30,44,,17018.0,,22972.0,,,,,,,,
,,,,,N,2025-10-31,44,,,,,,,,,,,,
,,,,,N,2025-11-01,44,,,,,,,,,,,,
,,,,,N,2025-11-02,45,,,,,,,,,,,,
,,,,,N,2025-11-03,45,,,,17116.0,,,,,,,,
,,,,,N,2025-11-04,45,,,,23614.0,,,,,,,,
,,,,,N,2025-11-05,45,,17024.0,,17095.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-11-06,45,,6288.0,,8242.0,,,,,,,,
,,,,,N,2025-11-07,45,,4033.0,,12412.0,,,,,,,,
,,,,,N,2025-11-08,45,,10369.0,,,,,,,,,,
,,,,,N,2025-11-09,46,,8231.0,,,,,,,,,,
,,,,,N,2025-11-10,46,,11604.0,,22644.0,,,,,,,,
,,,,,N,2025-11-11,46,,10244.0,,22554.0,,,,,,,,
,,,,,N,2025-11-12,46,,16438.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-11-12,46,,4137.0,,18280.0,,,,,,,,
,,,,,N,2025-11-13,46,,18869.0,,20355.0,,,,,,,,
,,,,,N,2025-11-14,46,,14564.0,,18358.0,,,,,,,,
,,,,,N,2025-11-15,46,,8209.0,,,,,,,,,,
,,,,,N,2025-11-16,47,,,,22318.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-11-17,47,,14205.0,,18227.0,,,,,,,,
,,,,,N,2025-11-18,47,,14429.0,,6108.0,,,,,,,,
,,,,,N,2025-11-19,47,,,,,,,,,,,,
,,,,,N,2025-11-20,47,,,,,,,,,,,,
,,,,,N,2025-11-21,47,,10442.0,,10194.0,,,,,,,,
,,,,,N,2025-11-22,47,,10278.0,,,,,,,,,,
,,,,,N,2025-11-23,48,,,,,,,,,,,,
,,,,,N,2025-11-24,48,,12293.0,,18407.0,,,,,,,,
,,,,,N,2025-11-25,48,,7956.0,,11092.0,,,,,,,,
,,,,,N,2025-11-26,48,,,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-11-27,48,,,,14217.0,,,,,,,,
,,,,,N,2025-11-28,48,,,,16330.0,,,,,,,,
,,,,,N,2025-11-29,48,,10274.0,,,,,,,,,,
,,,,,N,2025-11-30,49,,,,18634.0,,,,,,,,
,,,,,N,2025-12-01,49,,10181.0,,14394.0,,,,,,,,
,,,,,N,2025-12-02,49,,14225.0,,12366.0,,,,,,,,
,,,,,N,2025-12-03,49,,14484.0,,14518.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-12-04,49,,14610.0,,,,,,,,,,
,,,,,N,2025-12-05,49,,14506.0,,,,,,,,,,
,,,,,N,2025-12-06,49,,,,,,,,,,,,
,,,,,N,2025-12-07,50,,,,,,,,,,,,
,,,,,N,2025-12-08,50,,10429.0,,,,,,,,,,
,,,,,N,2025-12-09,50,,16620.0,,14481.0,,,,,,,,
,,,,,N,2025-12-10,50,,12437.0,,12492.0,,,,,,,,
,,,,,N,2025-12-11,50,,20680.0,,,,,,,,,,
,,,,,N,2025-12-12,50,,8258.0,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-12-12,50,,2067.0,,18744.0,,,,,,,,
,,,,,N,2025-12-13,50,,24594.0,,2046.0,,,,,,,,
,,,,,N,2025-12-14,51,,20611.0,,,,,,,,,,
,,,,,N,2025-12-15,51,,16628.0,,,,,,,,,,
,,,,,N,2025-12-16,51,,14477.0,,,,,,,,,,
,,,,,N,2025-12-17,51,,18506.0,,,,,,,,,,
,,,,,N,2025-12-18,51,,22285.0,,4163.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2025-12-18,51,,,,16593.0,,,,,,,,
,,,,,N,2025-12-19,51,,18656.0,,24793.0,,,,,,,,
,,,,,N,2025-12-20,51,,10435.0,,20511.0,,,,,,,,
,,,,,N,2025-12-21,52,,16355.0,,20310.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-12-22,52,,8158.0,,20280.0,,,,,,,,
,,,,,N,2025-12-23,52,,20557.0,,20847.0,,,,,,,,
,,,,,N,2025-12-24,52,,,,,,,,,,,,
,,,,,N,2025-12-25,52,,,,,,,,,,,,
,,,,,N,2025-12-26,52,,,,,,,,,,,,
6.5mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2025-12-27,52,,24438.0,,16300.0,,,,,,,,
,,,,,N,2025-12-28,53,,20497.0,,22537.0,,,,,,,,
,,,,,N,2025-12-29,53,,12135.0,,16281.0,,,,,,,,
,,,,,N,2025-12-30,53,,,,,,,,,,,,
,,,,,N,2025-12-31,53,,,,,,,,,,,,
,,,,,N,2026-01-01,1,,,,,,,,,,,,
,,,,,N,2026-01-02,1,,,,,,,,,,,,
,,,,,N,2026-01-03,1,,,,,,,,,,,,
,,,,,N,2026-01-04,2,,,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,,N,2026-01-05,2,,22188.0,,28538.0,,,,,,,,
,,,,,N,2026-01-06,2,,,,,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,N,2026-01-07,2,,,,28529.0,,,,,,,,
,,,,,N,2026-01-08,2,,,,20360.0,,,,,,,,
,,,,,N,2026-01-09,2,,,,28463.0,,,,,,,,
,,,,,N,2026-01-10,2,,,,24470.0,,,,,,,,
,,,,,N,2026-01-11,3,,,,16603.0,,,,,,,,
,,,,,N,2026-01-12,3,,,,,,,,,,,,
,,,,,N,2026-01-13,3,,,,8112.0,,,,,,,,
7.0mm C12D,WIP,R500L5.6-Coils,CW500L5.6,120000.0,S,2026-01-13,3,,,,20241.0,,,,,,,,
,,,,,N,2026-01-14,3,,,,30508.0,,,,,,,,
,,,,,N,2026-01-15,3,,,,10164.0,,,,,,,,
,,,,,N,2026-01-16,3,,4047.0,,10185.0,,,,,,,,
,,,,,N,2026-01-17,3,,,,14381.0,,,,,,,,
,,,,,N,2026-01-18,4,,,,,,,,,,,,
,,,,,N,2026-01-19,4,,,,,,,,,,,,
,,,,,N,2026-01-20,4,,,,,,,,,,,,
,,,,,N,2026-01-21,4,,,,,,,,,,,,
,,,,,N,2026-01-22,4,,,,,,,,,,,,
,,,,,N,2026-01-23,4,,,,,,,,,,,,
,,,,,N,2026-01-24,4,,,,,,,,,,,,
,,,,,N,2026-01-25,5,,,,,,,,,,,,
,,,,,N,2026-01-26,5,,,,,,,,,,,,
,,,,,N,2026-01-27,5,,,,,,,,,,,,
,,,,,N,2026-01-28,5,,,,,,,,,,,,
,,,,,N,2026-01-29,5,,,,,,,,,,,,
,,,,,N,2026-01-30,5,,,,,,,,,,,,
,,,,,N,2026-01-31,5,,,,,,,,,,,,
,,,,,N,2026-02-01,6,,,,,,,,,,,,
,,,,,N,2026-02-02,6,,,,,,,,,,,,
,,,,,N,2026-02-03,6,,,,,,,,,,,,
,,,,,N,2026-02-04,6,,,,,,,,,,,,
,,,,,N,2026-02-05,6,,,,,,,,,,,,
,,,,,N,2026-02-06,6,,,,,,,,,,,,
,,,,,N,2026-02-07,6,,,,,,,,,,,,
,,,,,N,2026-02-08,7,,,,,,,,,,,,
,,,,,N,2026-02-09,7,,,,,,,,,,,,
,,,,,N,2026-02-10,7,,,,,,,,,,,,
,,,,,N,2026-02-11,7,,,,,,,,,,,,
,,,,,N,2026-02-12,7,,,,,,,,,,,,
,,,,,N,2026-02-13,7,,,,,,,,,,,,
,,,,,N,2026-02-14,7,,,,,,,,,,,,
,,,,,N,2026-02-15,8,,,,,,,,,,,,
,,,,,N,2026-02-16,8,,,,,,,,,,,,
,,,,,N,2026-02-17,8,,,,,,,,,,,,
,,,,,N,2026-02-18,8,,,,,,,,,,,,
,,,,,N,2026-02-19,8,,,,,,,,,,,,
,,,,,N,2026-02-20,8,,,,,,,,,,,,
,,,,,N,2026-02-21,8,,,,,,,,,,,,
,,,,,N,2026-02-22,9,,,,,,,,,,,,
,,,,,N,2026-02-23,9,,,,,,,,,,,,
,,,,,N,2026-02-24,9,,,,,,,,,,,,
,,,,,N,2026-02-25,9,,,,,,,,,,,,
,,,,,N,2026-02-26,9,,,,,,,,,,,,
,,,,,N,2026-02-27,9,,,,,,,,,,,,
,,,,,N,2026-02-28,9,,,,,,,,,,,,
,,,,,N,2026-03-01,10,,,,,,,,,,,,
,,,,,N,2026-03-02,10,,,,,,,,,,,,
,,,,,N,2026-03-03,10,,,,,,,,,,,,
,,,,,N,2026-03-04,10,,,,,,,,,,,,
,,,,,N,2026-03-05,10,,,,,,,,,,,,
,,,,,N,2026-03-06,10,,,,,,,,,,,,
,,,,,N,2026-03-07,10,,,,,,,,,,,,
,,,,,N,2026-03-08,11,,,,,,,,,,,,
,,,,,N,2026-03-09,11,,,,,,,,,,,,
,,,,,N,2026-03-10,11,,,,,,,,,,,,
,,,,,N,2026-03-11,11,,,,,,,,,,,,
,,,,,N,2026-03-12,11,,,,,,,,,,,,
,,,,,N,2026-03-13,11,,,,,,,,,,,,
,,,,,N,2026-03-14,11,,,,,,,,,,,,
,,,,,N,2026-03-15,12,,,,,,,,,,,,
,,,,,N,2026-03-16,12,,,,,,,,,,,,
,,,,,N,2026-03-17,12,,,,,,,,,,,,
,,,,,N,2026-03-18,12,,,,,,,,,,,,
,,,,,N,2026-03-19,12,,,,,,,,,,,,
,,,,,N,2026-03-20,12,,,,,,,,,,,,
,,,,,N,2026-03-21,12,,,,,,,,,,,,
,,,,,N,2026-03-22,13,,,,,,,,,,,,
,,,,,N,2026-03-23,13,,,,,,,,,,,,
,,,,,N,2026-03-24,13,,,,,,,,,,,,
,,,,,N,2026-03-25,13,,,,,,,,,,,,
,,,,,N,2026-03-26,13,,,,,,,,,,,,
,,,,,N,2026-03-27,13,,,,,,,,,,,,
,,,,,N,2026-03-28,13,,,,,,,,,,,,
,,,,,N,2026-03-29,14,,,,,,,,,,,,
,,,,,N,2026-03-30,14,,,,,,,,,,,,
,,,,,N,2026-03-31,14,,,,,,,,,,,,
,,,,,N,2026-04-01,14,,,,,,,,,,,,
,,,,,N,2026-04-02,14,,,,,,,,,,,,
,,,,,N,2026-04-03,14,,,,,,,,,,,,
