comment,ross_order,dmw_product,ross_code,qty,same_next_day,date,week,qty_day,achieved,qty_aft,achieved_1,qty_nght,achieved_2,kg_sht,planned_totals,act_totals,sheets_per_hour,spm,c_wires
,BNE2289,IMB45-46-4814-JCR,SMB48141015045,1200.0,S,2025-04-28,18,0.0,0.0,0.0,0.0,,,24.76,0.0,0.0,67.34693877551021,55.0,49.0
,BNE2290,IMB45-46-4814-JCR,SMB48141015045,1200.0,N,2025-04-29,18,40.0,20.0,400.0,160.0,,,24.76,10.8944,4.4568,67.34693877551021,55.0,49.0
,BNE2291,IMB45-46-4814-JCR,SMB48141015045,1200.0,N,2025-04-30,18,400.0,340.0,400.0,340.0,,,25.25,20.2,17.17,80.4878048780488,55.0,51.0
,BNE2292,IMB45-46-4814-JCR,SMB48141015045,1200.0,N,2025-05-01,18,0.0,,0.0,,,,25.25,0.0,0.0,80.4878048780488,55.0,51.0
,BNE2293,IMB45-46-4814-JCR,SMB48141015045,1200.0,N,2025-05-02,18,220.0,145.0,0.0,0.0,,,25.25,5.555,3.66125,80.4878048780488,55.0,51.0
ST2002,250298,IMB5-44-5014-JNA,CC5014101005,1400.0,S,2025-05-02,18,0.0,0.0,40.0,40.0,,,25.25,1.01,1.01,80.4878048780488,55.0,51.0
ST2003,250298,IMB5-44-5014-JNA,CC5014101005,1400.0,N,2025-05-03,18,380.0,0.0,380.0,220.0,,,25.25,19.19,5.555,80.4878048780488,55.0,51.0
ST2004,250298,IMB5-44-5014-JNA,CC5014101005,1400.0,N,2025-05-04,19,380.0,250.0,380.0,320.0,,,25.25,19.19,14.3925,80.4878048780488,55.0,51.0
ST2005,250298,IMB5-44-5014-JNA,CC5014101005,1400.0,N,2025-05-05,19,380.0,375.0,190.0,205.0,,,25.25,14.3925,14.645,80.4878048780488,55.0,51.0
ST2015,,IMB5-44-4524,SMF4524101005,1000.0,N,2025-05-06,19,0.0,0.0,200.0,160.0,,,30.55,6.11,4.888,80.4878048780488,55.0,41.0
ST2016,,IMB5-44-4524,SMF4524101005,1000.0,N,2025-05-07,19,400.0,420.0,400.0,430.0,,,30.55,24.44,25.9675,80.4878048780488,55.0,41.0
ST1996,250399,IMB4H-44-5024,SMB4H50241010,1200.0,N,2025-05-08,19,0.0,0.0,100.0,240.0,,,30.93,3.093,7.4232,80.4878048780488,55.0,51.0
ST1997,250399,IMB4H-44-5024,SMB4H50241010,1200.0,N,2025-05-09,19,420.0,320.0,420.0,280.0,,,30.93,25.9812,18.558,80.4878048780488,55.0,51.0
ST1998,250399,IMB4H-44-5024,SMB4H50241010,1200.0,N,2025-05-10,19,80.0,0.0,,0.0,,,30.93,2.4744,0.0,80.4878048780488,55.0,51.0
ST1999,250399,IMB4H-44-5024,SMB4H50241010,1200.0,N,2025-05-11,20,,0.0,,0.0,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
ST2000,250399,IMB4H-44-5024,SMB4H50241010,1200.0,N,2025-05-12,20,0.0,0.0,0.0,0.0,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
ST2001,250399,IMB4H-44-5024,SMB4H50241010,1200.0,N,2025-05-13,20,,0.0,,0.0,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
ST2027,251084,IMB5-64-5113 JMOL (new),SMB5113515105S,2464.0,N,2025-05-14,20,0.0,0.0,40.0,0.0,,,22.2,0.888,0.0,85.71428571428572,50.0,35.0
ST2028,251085,IMB5-64-5113 JMOL (new),SMB5113515105S,2464.0,N,2025-05-15,20,400.0,180.0,400.0,480.0,,,22.2,17.76,14.652,85.71428571428572,50.0,35.0
ST2029,251086,IMB5-64-5113 JMOL (new),SMB5113515105S,2464.0,N,2025-05-16,20,400.0,460.0,400.0,480.0,,,22.2,17.76,20.868,85.71428571428572,50.0,35.0
ST2030,251087,IMB5-64-5113 JMOL (new),SMB5113515105S,2464.0,N,2025-05-17,20,400.0,400.0,0.0,0.0,,,22.2,8.88,8.88,85.71428571428572,50.0,35.0
ST2031,251088,IMB5-64-5113 JMOL (new),SMB5113515105S,2464.0,N,2025-05-18,21,400.0,320.0,,0.0,,,22.2,8.88,7.104,85.71428571428572,50.0,35.0
ST2032,251089,IMB5-64-5113 JMOL (new),SMB5113515105S,2464.0,N,2025-05-19,21,150.0,132.0,,0.0,,,22.2,3.33,2.9304,85.71428571428572,50.0,35.0
ST2010,250165,IMG6GA-44-2715,3RM600446108G,3200.0,N,2025-05-20,21,100.0,0.0,750.0,200.0,,,12.71,10.8035,2.542,117.85714285714288,55.0,28.0
ST2011,250166,IMG6GA-44-2715,3RM600446108G,3200.0,N,2025-05-21,21,750.0,260.0,750.0,750.0,,,12.71,19.065,12.8371,117.85714285714288,55.0,28.0
ST2012,250167,IMG6GA-44-2715,3RM600446108G,3200.0,N,2025-05-22,21,750.0,750.0,520.0,540.0,,,12.71,16.1417,16.3959,117.85714285714288,55.0,28.0
ST2012,250672,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-05-23,21,40.0,0.0,390.0,100.0,,,28.27,12.1561,2.827,100.0,55.0,33.0
ST2013,250673,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-05-24,21,390.0,420.0,390.0,150.0,,,28.27,22.0506,16.1139,100.0,55.0,33.0
ST2014,250674,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-05-25,22,,,,,,,28.27,0.0,0.0,100.0,55.0,33.0
ST2015,250675,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-05-26,22,390.0,350.0,390.0,420.0,,,28.27,22.0506,21.7679,100.0,55.0,33.0
ST2016,250676,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-05-27,22,390.0,350.0,320.0,380.0,,,28.27,20.0717,20.6371,100.0,55.0,33.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-05-28,22,0.0,0.0,40.0,40.0,,,35.57,1.4228,1.4228,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-05-29,22,320.0,150.0,320.0,320.0,,,35.57,22.7648,16.7179,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-05-30,22,320.0,320.0,320.0,260.0,,,35.57,22.7648,20.6306,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-05-31,22,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-01,23,0.0,320.0,0.0,0.0,,,35.57,0.0,11.3824,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-02,23,0.0,280.0,0.0,320.0,,,35.57,0.0,21.342,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-03,23,320.0,320.0,0.0,0.0,,,35.57,11.3824,11.3824,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-04,23,320.0,300.0,0.0,0.0,,,35.57,11.3824,10.671,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-05,23,0.0,0.0,0.0,340.0,,,35.57,0.0,12.0938,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-06,23,320.0,320.0,0.0,0.0,,,35.57,11.3824,11.3824,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-07,23,,,,,,,,,,,,
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-08,24,,,,,,,,,,,,
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-09,24,0.0,0.0,320.0,280.0,,,35.57,11.3824,9.9596,50.0,55.0,66.0
ST1993,250356,IMG5-44-5716,SMF5716101005G,4320.0,N,2025-06-10,24,120.0,120.0,0.0,,,,35.57,4.2684,4.2684,50.0,55.0,66.0
ST2049,251330,IMB5-44-5716,SMF5716101005,1080.0,S,2025-06-10,24,200.0,120.0,320.0,280.0,,,35.57,18.4964,14.228,50.0,55.0,66.0
ST2050,251330,IMB5-44-5716,SMF5716101005,1081.0,N,2025-06-11,24,280.0,200.0,280.0,280.0,,,35.57,19.9192,17.0736,50.0,55.0,66.0
ST2051,251330,IMB5-44-5716,SMF5716101005,1082.0,N,2025-06-12,24,200.0,,0.0,,,,35.57,7.114,0.0,50.0,55.0,66.0
ST2024,250356,IMB5-44-5716,SMF5716101005,5400.0,S,2025-06-12,24,40.0,,320.0,220.0,,,35.57,12.8052,7.825399999999999,50.0,55.0,66.0
ST2024,251128,IMB5-44-5716,SMF5716101005,5400.0,N,2025-06-13,24,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2024,251128,IMB5-44-5716,SMF5716101005,5400.0,N,2025-06-14,24,280.0,280.0,280.0,240.0,,,35.57,19.9192,18.4964,50.0,55.0,66.0
ST2024,251128,IMB5-44-5716,SMF5716101005,5400.0,N,2025-06-15,25,280.0,280.0,0.0,,,,35.57,9.9596,9.9596,50.0,55.0,66.0
ST2024,251128,IMB5-44-5716,SMF5716101005,5400.0,N,2025-06-16,25,0.0,0.0,320.0,240.0,,,35.57,11.3824,8.5368,50.0,55.0,66.0
ST2024,251128,IMB5-44-5716,SMF5716101005,5400.0,N,2025-06-17,25,320.0,240.0,320.0,0.0,,,35.57,22.7648,8.5368,50.0,55.0,66.0
ST1997,250399,IMB4H-44-5024,SMB4H50241010,3000.0,N,2025-06-18,25,40.0,380.0,420.0,380.0,,,30.93,14.227799999999998,23.5068,80.4878048780488,55.0,51.0
ST1997,250399,IMB4H-44-5024,SMB4H50241010,3000.0,N,2025-06-19,25,420.0,300.0,420.0,380.0,,,30.93,25.9812,21.032400000000003,80.4878048780488,55.0,51.0
ST1997,250399,IMB4H-44-5024,SMB4H50241010,3000.0,N,2025-06-20,25,420.0,380.0,420.0,380.0,,,30.93,25.9812,23.5068,80.4878048780488,55.0,51.0
ST1997,250399,IMB4H-44-5024,SMB4H50241010,3000.0,N,2025-06-21,25,420.0,,220.0,,,,30.93,19.7952,0.0,80.4878048780488,55.0,51.0
ST1997,250399,IMB4H-44-5024,SMB4H50241010,3000.0,N,2025-06-22,26,0.0,130.0,,,,,30.93,0.0,4.0209,80.4878048780488,55.0,51.0
ST2024 -Batch 2,250356,IMB5-44-5716,SMF5716101005,3260.0,N,2025-06-23,26,0.0,0.0,40.0,100.0,,,35.57,1.4228,3.557,50.0,55.0,66.0
ST2024 -Batch 2,250356,IMB5-44-5716,SMF5716101005,3260.0,N,2025-06-24,26,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2024 -Batch 2,250356,IMB5-44-5716,SMF5716101005,3260.0,N,2025-06-25,26,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2024 -Batch 2,250356,IMB5-44-5716,SMF5716101005,3260.0,N,2025-06-26,26,320.0,280.0,320.0,320.0,,,35.57,22.7648,21.342,50.0,55.0,66.0
ST2024 -Batch 2,250356,IMB5-44-5716,SMF5716101005,3260.0,N,2025-06-27,26,0.0,0.0,0.0,0.0,,,35.57,0.0,0.0,50.0,55.0,66.0
ST2024 -Batch 2,250356,IMB5-44-5716,SMF5716101005,3260.0,N,2025-06-28,26,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2024 -Batch 2,250356,IMB5-44-5716,SMF5716101005,3260.0,N,2025-06-29,27,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2024 -Batch 2,250356,IMB5-44-5716,SMF5716101005,3260.0,N,2025-06-30,27,40.0,110.0,0.0,0.0,,,35.57,1.4228,3.9127,50.0,55.0,66.0
ST2064,251330,IMB5-64-5113 JMOL (new),SMB5113515105S,3696.0,S,2025-06-30,27,0.0,0.0,40.0,40.0,,,22.2,0.888,0.888,85.71428571428572,50.0,35.0
ST2064,251330,IMB5-64-5113 JMOL (new),SMB5113515105S,3696.0,N,2025-07-01,27,400.0,200.0,400.0,360.0,,,22.2,17.76,12.432,85.71428571428572,50.0,35.0
ST2064,251330,IMB5-64-5113 JMOL (new),SMB5113515105S,3696.0,N,2025-07-02,27,0.0,0.0,400.0,360.0,,,22.2,8.88,7.992,85.71428571428572,50.0,35.0
ST2064,251330,IMB5-64-5113 JMOL (new),SMB5113515105S,3696.0,N,2025-07-03,27,400.0,420.0,400.0,420.0,,,22.2,17.76,18.648,85.71428571428572,50.0,35.0
ST2064,251330,IMB5-64-5113 JMOL (new),SMB5113515105S,3696.0,N,2025-07-04,27,400.0,400.0,400.0,420.0,,,22.2,17.76,18.204,85.71428571428572,50.0,35.0
ST2064,251330,IMB5-64-5113 JMOL (new),SMB5113515105S,3696.0,N,2025-07-05,27,400.0,420.0,400.0,420.0,,,22.2,17.76,18.648,85.71428571428572,50.0,35.0
ST2064,251330,IMB5-64-5113 JMOL (new),SMB5113515105S,3696.0,N,2025-07-06,28,300.0,250.0,,0.0,,,22.2,6.66,5.55,85.71428571428572,50.0,35.0
ST2048,251084,IMB5-44-5014-JNA,CC5014101005,1848.0,N,2025-07-07,28,0.0,80.0,50.0,360.0,,,25.25,1.2625,11.11,80.4878048780488,55.0,51.0
ST2048,251084,IMB5-44-5014-JNA,CC5014101005,1848.0,N,2025-07-08,28,360.0,320.0,360.0,380.0,,,25.25,18.18,17.675,80.4878048780488,55.0,51.0
ST2048,251084,IMB5-44-5014-JNA,CC5014101005,1848.0,N,2025-07-09,28,360.0,280.0,0.0,0.0,,,25.25,9.09,7.07,80.4878048780488,55.0,51.0
ST2048,251084,IMB5-44-5014-JNA,CC5014101005,1848.0,N,2025-07-10,28,350.0,357.0,0.0,,,,25.25,8.8375,9.01425,80.4878048780488,55.0,51.0
ST2019,250672,IMB5-46-5016-JNA,SMB5016151005S,1200.0,N,2025-07-11,28,40.0,220.0,400.0,400.0,,,24.54,10.7976,15.2148,80.4878048780488,55.0,35.0
ST2019,250672,IMB5-46-5016-JNA,SMB5016151005S,1200.0,N,2025-07-12,28,400.0,440.0,400.0,150.0,,,24.54,19.632,14.4786,80.4878048780488,55.0,35.0
ST2047,251084,IMB5-46-5016-JNA,SMB5016151005S,1200.0,S,2025-07-12,28,400.0,0.0,,270.0,,,24.54,9.816,6.6258,80.4878048780488,55.0,35.0
ST2047,251084,IMB5-46-5016-JNA,SMB5016151005S,1200.0,N,2025-07-13,29,400.0,440.0,,,,,24.54,9.816,10.7976,80.4878048780488,55.0,35.0
ST2047,251084,IMB5-46-5016-JNA,SMB5016151005S,1200.0,N,2025-07-14,29,400.0,440.0,0.0,60.0,,,24.54,9.816,12.27,80.4878048780488,55.0,35.0
ST2071,251084,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-07-15,29,40.0,80.0,400.0,400.0,,,28.27,12.4388,13.5696,100.0,55.0,33.0
ST2071,251084,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-07-16,29,400.0,400.0,400.0,400.0,,,28.27,22.616,22.616,100.0,55.0,33.0
ST2071,251084,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-07-17,29,400.0,400.0,400.0,400.0,,,28.27,22.616,22.616,100.0,55.0,33.0
ST2071,251084,IMB45-66-5117-DEN,SMB5118151505,2160.0,N,2025-07-18,29,80.0,90.0,0.0,0.0,,,28.27,2.2616,2.5443,100.0,55.0,33.0
ST2072,251337,IMB4-44-4814-CCC,SMF4814101004,1440.0,S,2025-07-18,29,40.0,0.0,360.0,80.0,,,14.39,5.756,1.1512,67.34693877551021,55.0,49.0
ST2072,251337,IMB4-44-4814-CCC,SMF4814101004,1440.0,N,2025-07-19,29,360.0,400.0,,400.0,,,14.39,5.180400000000001,11.512,67.34693877551021,55.0,49.0
ST2072,251337,IMB4-44-4814-CCC,SMF4814101004,1440.0,N,2025-07-20,30,360.0,400.0,,,,,14.39,5.180400000000001,5.756,67.34693877551021,55.0,49.0
ST2072,251337,IMB4-44-4814-CCC,SMF4814101004,1440.0,N,2025-07-21,30,140.0,100.0,0.0,60.0,,,14.39,2.0146,2.3024,67.34693877551021,55.0,49.0
ST2074,251084,IMB5-44-5414-JEN,SMB5414101005C,2400.0,N,2025-07-22,30,200.0,120.0,360.0,360.0,,,27.85,15.596,13.368,60.0,55.0,55.0
ST2074,251084,IMB5-44-5414-JEN,SMB5414101005C,2400.0,N,2025-07-23,30,360.0,320.0,360.0,360.0,,,27.85,20.052,18.938,60.0,55.0,55.0
ST2074,251084,IMB5-44-5414-JEN,SMB5414101005C,2400.0,N,2025-07-24,30,360.0,360.0,360.0,360.0,,,27.85,20.052,20.052,60.0,55.0,55.0
ST2074,251084,IMB5-44-5414-JEN,SMB5414101005C,2400.0,N,2025-07-25,30,360.0,360.0,80.0,170.0,,,27.85,12.254,14.7605,60.0,55.0,55.0
ST2075,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-07-26,30,40.0,0.0,320.0,280.0,,,35.57,12.8052,9.9596,50.0,55.0,66.0
ST2075,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-07-27,31,320.0,360.0,,0.0,,,35.57,11.3824,12.8052,50.0,55.0,66.0
ST2075,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-07-28,31,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2076,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-07-29,31,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2076,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-07-30,31,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2076,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-07-31,31,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2076,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-01,31,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2076,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-02,31,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2077,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-03,32,320.0,320.0,,,,,35.57,11.3824,11.3824,50.0,55.0,66.0
ST2077,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-04,32,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2077,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-05,32,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2077,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-06,32,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2078,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-07,32,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2078,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-08,32,320.0,320.0,320.0,320.0,,,35.57,22.7648,22.7648,50.0,55.0,66.0
ST2078,251330,IMB5-44-5716,SMF5716101005,8100.0,N,2025-08-09,32,100.0,60.0,0.0,,,,35.57,3.557,2.1342,50.0,55.0,66.0
ST2089,252091,IMB4H-44-5024,SMB4H50241010,1200.0,S,2025-08-09,32,420.0,,420.0,110.0,,,30.93,25.9812,3.4023000000000003,80.4878048780488,55.0,51.0
ST2089,252091,IMB4H-44-5024,SMB4H50241010,1200.0,N,2025-08-10,33,360.0,420.0,420.0,420.0,,,30.93,24.125400000000003,25.9812,80.4878048780488,55.0,51.0
ST2089,252091,IMB4H-44-5024,SMB4H50241010,1200.0,N,2025-08-11,33,250.0,250.0,0.0,,,,30.93,7.7325,7.7325,80.4878048780488,55.0,51.0
ST2089,252388,IMB4H-44-5024,SMB4H50241010,1800.0,S,2025-08-11,33,150.0,170.0,420.0,420.0,,,30.93,17.6301,18.2487,80.4878048780488,55.0,51.0
ST2089,252388,IMB4H-44-5024,SMB4H50241010,1800.0,N,2025-08-12,33,420.0,420.0,420.0,420.0,,,30.93,25.9812,25.9812,80.4878048780488,55.0,51.0
ST2089,252388,IMB4H-44-5024,SMB4H50241010,1800.0,N,2025-08-13,33,390.0,420.0,0.0,,,,30.93,12.0627,12.9906,80.4878048780488,55.0,51.0
ST2100,252134,IMB5-44-4824,CCP4824101005,1000.0,S,2025-08-13,33,0.0,0.0,200.0,200.0,,,36.6,7.32,7.32,80.4878048780488,55.0,49.0
ST2100,252134,IMB5-44-4824,CCP4824101005,1000.0,N,2025-08-14,33,400.0,440.0,400.0,370.0,,,36.6,29.28,29.646,80.4878048780488,55.0,49.0
,,,,,N,2025-08-15,33,,,,,,,36.6,0.0,0.0,80.4878048780488,55.0,49.0
,,,,,N,2025-08-16,33,,,,,,,35.57,0.0,0.0,50.0,55.0,66.0
,,,,,N,2025-08-17,34,,,,,,,35.57,0.0,0.0,50.0,55.0,66.0
,,,,,N,2025-08-18,34,,,,,,,35.57,0.0,0.0,50.0,55.0,66.0
,,,,,N,2025-08-19,34,,,,,,,35.57,0.0,0.0,50.0,55.0,66.0
,,,,,N,2025-08-20,34,,,,,,,35.57,0.0,0.0,50.0,55.0,66.0
,,,,,N,2025-08-21,34,,,,,,,35.57,0.0,0.0,50.0,55.0,66.0
,,,,,N,2025-08-22,34,,,,,,,35.57,0.0,0.0,50.0,55.0,66.0
,,,,,N,2025-08-23,34,,,,,,,22.2,0.0,0.0,85.71428571428572,50.0,35.0
,,,,,N,2025-08-24,35,,,,,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
,,,,,N,2025-08-25,35,,,,,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
,,,,,N,2025-08-26,35,,,,,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
,,,,,N,2025-08-27,35,,,,,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
,,,,,N,2025-08-28,35,,,,,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
,,,,,N,2025-08-29,35,,,,,,,30.93,0.0,0.0,80.4878048780488,55.0,51.0
,,,,,N,2025-08-30,35,,,,,,,22.73,0.0,0.0,57.89473684210526,55.0,57.0
,,,,,N,2025-08-31,36,,,,,,,22.73,0.0,0.0,57.89473684210526,55.0,57.0
,,,,,N,2025-09-01,36,,,,,,,22.73,0.0,0.0,57.89473684210526,55.0,57.0
ST2099,251956, IMGX4H4-44-5614-JMA,GXB5614101004G,2160.0,N,2025-09-02,36,0.0,160.0,40.0,200.0,,,22.73,0.9092,8.1828,57.89473684210526,55.0,57.0
ST2099,251956, IMGX4H4-44-5614-JMA,GXB5614101004G,2160.0,N,2025-09-03,36,280.0,220.0,280.0,280.0,,,22.73,12.7288,11.365,57.89473684210526,55.0,57.0
ST2099,251956, IMGX4H4-44-5614-JMA,GXB5614101004G,2160.0,N,2025-09-04,36,280.0,250.0,280.0,200.0,,,22.73,12.7288,10.2285,57.89473684210526,55.0,57.0
ST2099,251956, IMGX4H4-44-5614-JMA,GXB5614101004G,2160.0,N,2025-09-05,36,280.0,,280.0,,,,22.73,12.7288,0.0,57.89473684210526,55.0,57.0
ST2099,251956, IMGX4H4-44-5614-JMA,GXB5614101004G,2160.0,N,2025-09-06,36,280.0,250.0,160.0,250.0,,,22.73,10.0012,11.365,57.89473684210526,55.0,57.0
ST2099,251956, IMGX4H4-44-5614-JMA,GXB5614101004G,2160.0,N,2025-09-07,37,280.0,200.0,,,,,22.73,6.364400000000001,4.546,57.89473684210526,55.0,57.0
ST2099,251956, IMGX4H4-44-5614-JMA,GXB5614101004G,2160.0,N,2025-09-08,37,280.0,,,200.0,,,22.73,6.364400000000001,4.546,57.89473684210526,55.0,57.0
ST2101,252378, IMGX4H4-44-5614-JMA,GXB5614101004G,2400.0,S,2025-09-08,37,280.0,0.0,280.0,50.0,,,22.73,12.7288,1.1365,57.89473684210526,55.0,57.0
ST2101,252378, IMGX4H4-44-5614-JMA,GXB5614101004G,2400.0,N,2025-09-09,37,280.0,50.0,280.0,230.0,,,22.73,12.7288,6.364400000000001,57.89473684210526,55.0,57.0
ST2101,252378, IMGX4H4-44-5614-JMA,GXB5614101004G,2400.0,N,2025-09-10,37,280.0,200.0,280.0,250.0,,,22.73,12.7288,10.2285,57.89473684210526,55.0,57.0
ST2101,252378, IMGX4H4-44-5614-JMA,GXB5614101004G,2400.0,N,2025-09-11,37,280.0,250.0,300.0,250.0,,,22.73,13.1834,11.365,57.89473684210526,55.0,57.0
ST2101,252378, IMGX4H4-44-5614-JMA,GXB5614101004G,2400.0,N,2025-09-12,37,300.0,300.0,300.0,300.0,,,22.73,13.638,13.638,57.89473684210526,55.0,57.0
,,,,,N,2025-09-13,37,,,,,,,22.73,0.0,0.0,57.89473684210526,55.0,57.0
,,,,,N,2025-09-14,38,,,,,,,22.73,0.0,0.0,57.89473684210526,55.0,57.0
,,,,,N,2025-09-15,38,0.0,,0.0,,,,22.73,0.0,0.0,57.89473684210526,55.0,57.0
,,,,,N,2025-09-16,38,0.0,,0.0,,,,22.73,0.0,0.0,57.89473684210526,55.0,57.0
ST2101,252378, IMGX4H4-44-5614-JMA,GXB5614101004G,2400.0,N,2025-09-17,38,300.0,250.0,220.0,150.0,,,22.73,11.8196,9.092,57.89473684210526,55.0,57.0
ST2101,252378, IMGX4H4-44-5614-JMA,GXB5614101004G,2400.0,N,2025-09-18,38,120.0,140.0,0.0,0.0,,,22.73,2.7276,3.1822000000000004,57.89473684210526,55.0,57.0
ST2102,251956,IMGX4H4-46-5017-JAS,GXB501710154G,960.0,N,2025-09-19,38,40.0,0.0,320.0,100.0,,,19.72,7.0992,1.972,94.28571428571428,55.0,35.0
ST2102,251956,IMGX4H4-46-5017-JAS,GXB501710154G,960.0,N,2025-09-20,38,320.0,300.0,320.0,30.0,,,19.72,12.6208,6.507599999999999,94.28571428571428,55.0,35.0
,,,,,N,2025-09-21,39,,,,,,,19.72,0.0,0.0,94.28571428571428,55.0,35.0
ST2102,251956,IMGX4H4-46-5017-JAS,GXB501710154G,960.0,N,2025-09-22,39,320.0,0.0,210.0,50.0,,,19.72,10.4516,0.986,94.28571428571428,55.0,35.0
ST2102,251956,IMGX4H4-46-5017-JAS,GXB501710154G,960.0,N,2025-09-23,39,0.0,0.0,320.0,200.0,,,19.72,6.3104,3.944,94.28571428571428,55.0,35.0
ST2102,251956,IMGX4H4-46-5017-JAS,GXB501710154G,960.0,N,2025-09-24,39,280.0,200.0,0.0,100.0,,,19.72,5.521599999999999,5.916,94.28571428571428,55.0,35.0
